customer_id,Age,Gender,Category,Location,Season,Purchase Amount (USD),Previous Purchases,Review Rating,has_review,Subscription Status,is_subscriber,Discount Applied,discount_used,Payment Method,Shipping Type,Frequency of Purchases,frequency_score,engagement_score,loyalty_A,value_score,loyalty_B,discount_dependency_flag,satisfied_flag
2365,62,Male,Accessories,Mississippi,Winter,60,4,4.2,1,No,0,No,0,PayPal,Free Shipping,Quarterly,3,0.19999999999999998,Low Engagement,0.28061224489795916,Low Value,0,1
2366,52,Male,Footwear,Wyoming,Winter,91,32,2.5,1,No,0,No,0,Venmo,Next Day Air,Monthly,4,0.3,Low Engagement,0.7600765306122449,High Value,0,0
2367,30,Male,Footwear,New Mexico,Winter,66,32,3.6,1,No,0,No,0,Credit Card,Express,Fortnightly,5,0.39999999999999997,Medium Engagement,0.6038265306122449,High Value,0,0
2368,66,Male,Clothing,North Dakota,Winter,85,28,3.4,1,No,0,No,0,Bank Transfer,Standard,Bi-Weekly,6,0.5,Medium Engagement,0.6817602040816326,High Value,0,0
2369,29,Male,Accessories,New Jersey,Summer,38,6,3.3,1,No,0,No,0,Debit Card,Standard,Every 3 Months,3,0.19999999999999998,Low Engagement,0.1635204081632653,Low Value,0,0
2370,24,Male,Clothing,Vermont,Winter,23,24,4.6,1,No,0,No,0,PayPal,Standard,Monthly,4,0.3,Low Engagement,0.25344387755102044,Low Value,0,1
2371,51,Male,Footwear,Alaska,Spring,71,38,3.9,1,No,0,No,0,Venmo,Store Pickup,Weekly,7,0.6,Medium Engagement,0.6963010204081632,High Value,0,0
2372,67,Male,Clothing,Indiana,Winter,25,28,3.7,1,No,0,No,0,Debit Card,Next Day Air,Annually,1,0.0,Low Engagement,0.3067602040816326,Low Value,0,0
2373,50,Male,Footwear,Alabama,Spring,39,9,3.1,1,No,0,No,0,PayPal,Express,Fortnightly,5,0.39999999999999997,Medium Engagement,0.2003826530612245,Low Value,0,0
2374,37,Male,Clothing,Michigan,Spring,20,21,4.9,1,No,0,No,0,Debit Card,Express,Every 3 Months,3,0.19999999999999998,Low Engagement,0.20408163265306123,Low Value,0,1
2375,69,Male,Accessories,Washington,Winter,73,31,4.7,1,No,0,No,0,Debit Card,Standard,Monthly,4,0.3,Low Engagement,0.6373724489795918,High Value,0,1
2376,60,Male,Accessories,Virginia,Fall,63,18,2.9,1,No,0,No,0,Credit Card,Next Day Air,Quarterly,3,0.19999999999999998,Low Engagement,0.44221938775510206,Mid Value,0,0
2377,21,Male,Accessories,Tennessee,Spring,94,5,4.1,1,No,0,No,0,Cash,Express,Weekly,7,0.6,Medium Engagement,0.5033163265306123,Mid Value,0,1
2378,44,Male,Clothing,South Dakota,Fall,94,22,4.0,1,No,0,No,0,Cash,Next Day Air,Annually,1,0.0,Low Engagement,0.6767857142857143,High Value,0,1
2379,26,Male,Accessories,New Hampshire,Summer,71,37,2.7,1,No,0,No,0,PayPal,Store Pickup,Bi-Weekly,6,0.5,Medium Engagement,0.6860969387755103,High Value,0,0
2380,40,Male,Accessories,South Dakota,Spring,77,22,4.0,1,No,0,No,0,Debit Card,2-Day Shipping,Monthly,4,0.3,Low Engagement,0.5705357142857143,Mid Value,0,1
2381,41,Male,Accessories,Pennsylvania,Fall,66,36,2.5,1,No,0,No,0,PayPal,Next Day Air,Fortnightly,5,0.39999999999999997,Medium Engagement,0.6446428571428571,High Value,0,0
2382,62,Male,Footwear,Wisconsin,Summer,23,23,4.5,1,No,0,No,0,PayPal,Free Shipping,Annually,1,0.0,Low Engagement,0.24323979591836734,Low Value,0,1
2383,39,Male,Clothing,California,Spring,60,44,3.9,1,No,0,No,0,Debit Card,Express,Weekly,7,0.6,Medium Engagement,0.6887755102040816,High Value,0,0
2384,53,Male,Accessories,Rhode Island,Spring,72,25,4.9,1,No,0,No,0,Bank Transfer,2-Day Shipping,Annually,1,0.0,Low Engagement,0.5698979591836735,Mid Value,0,1
2385,24,Male,Clothing,Alabama,Winter,35,40,3.3,1,No,0,No,0,PayPal,2-Day Shipping,Quarterly,3,0.19999999999999998,Low Engagement,0.4917091836734694,Mid Value,0,0
2386,41,Male,Accessories,Oklahoma,Fall,31,12,3.8,1,No,0,No,0,PayPal,Express,Weekly,7,0.6,Medium Engagement,0.18099489795918366,Low Value,0,0
2387,19,Male,Clothing,Illinois,Summer,33,14,2.9,1,No,0,No,0,Venmo,Standard,Monthly,4,0.3,Low Engagement,0.21390306122448982,Low Value,0,0
2388,36,Male,Accessories,Tennessee,Summer,95,14,4.0,1,No,0,No,0,Debit Card,2-Day Shipping,Monthly,4,0.3,Low Engagement,0.6014030612244898,High Value,0,1
2389,21,Male,Clothing,Alabama,Fall,68,10,4.1,1,No,0,No,0,Debit Card,Store Pickup,Annually,1,0.0,Low Engagement,0.39183673469387753,Low Value,0,1
2390,25,Male,Outerwear,Kansas,Spring,87,17,3.1,1,No,0,No,0,Bank Transfer,Store Pickup,Every 3 Months,3,0.19999999999999998,Low Engagement,0.582015306122449,Mid Value,0,0
2391,65,Male,Clothing,Arizona,Winter,64,24,4.6,1,No,0,No,0,Debit Card,Express,Fortnightly,5,0.39999999999999997,Medium Engagement,0.5096938775510205,Mid Value,0,1
2392,42,Male,Clothing,Michigan,Winter,74,31,4.6,1,No,0,No,0,Bank Transfer,Next Day Air,Quarterly,3,0.19999999999999998,Low Engagement,0.6436224489795919,High Value,0,1
2393,40,Male,Clothing,Missouri,Spring,62,36,2.6,1,No,0,No,0,Cash,2-Day Shipping,Annually,1,0.0,Low Engagement,0.6196428571428572,High Value,0,0
2394,58,Male,Clothing,Louisiana,Winter,97,38,5.0,1,No,0,No,0,PayPal,2-Day Shipping,Every 3 Months,3,0.19999999999999998,Low Engagement,0.8588010204081633,High Value,0,1
2395,40,Male,Footwear,Connecticut,Fall,47,23,2.9,1,No,0,No,0,Debit Card,2-Day Shipping,Fortnightly,5,0.39999999999999997,Medium Engagement,0.39323979591836733,Low Value,0,0
2396,62,Male,Clothing,Connecticut,Winter,83,47,3.5,1,No,0,No,0,PayPal,2-Day Shipping,Bi-Weekly,6,0.5,Medium Engagement,0.8631377551020408,High Value,0,0
2397,38,Male,Clothing,Oregon,Spring,82,20,3.7,1,No,0,No,0,Venmo,2-Day Shipping,Weekly,7,0.6,Medium Engagement,0.5813775510204082,Mid Value,0,0
2398,37,Male,Accessories,West Virginia,Fall,26,41,2.9,1,No,0,No,0,Venmo,Store Pickup,Monthly,4,0.3,Low Engagement,0.44566326530612244,Mid Value,0,0
2399,65,Male,Outerwear,Florida,Winter,81,44,4.3,1,No,0,No,0,Bank Transfer,Free Shipping,Fortnightly,5,0.39999999999999997,Medium Engagement,0.8200255102040817,High Value,0,1
2400,55,Male,Clothing,New Hampshire,Spring,44,31,3.2,1,No,0,No,0,Cash,Store Pickup,Monthly,4,0.3,Low Engagement,0.45612244897959187,Mid Value,0,0
2401,43,Male,Accessories,Oregon,Winter,88,11,4.2,1,No,0,No,0,Credit Card,Next Day Air,Bi-Weekly,6,0.5,Medium Engagement,0.5270408163265305,Mid Value,0,1
2402,43,Male,Footwear,Oregon,Winter,76,25,4.2,1,No,0,No,0,PayPal,Standard,Bi-Weekly,6,0.5,Medium Engagement,0.5948979591836734,High Value,0,1
2403,45,Male,Accessories,Utah,Winter,89,31,3.8,1,No,0,No,0,Cash,Free Shipping,Weekly,7,0.6,Medium Engagement,0.7373724489795919,High Value,0,0
2404,64,Male,Clothing,Missouri,Fall,22,40,4.4,1,No,0,No,0,Debit Card,Standard,Weekly,7,0.6,Medium Engagement,0.4104591836734694,Mid Value,0,1
2405,28,Male,Clothing,West Virginia,Winter,33,23,3.1,1,No,0,No,0,Credit Card,2-Day Shipping,Bi-Weekly,6,0.5,Medium Engagement,0.30573979591836736,Low Value,0,0
2406,69,Male,Clothing,California,Fall,97,5,5.0,1,No,0,No,0,Debit Card,Standard,Quarterly,3,0.19999999999999998,Low Engagement,0.5220663265306122,Mid Value,0,1
2407,54,Male,Accessories,California,Winter,57,26,4.7,1,No,0,No,0,PayPal,Standard,Weekly,7,0.6,Medium Engagement,0.48635204081632655,Mid Value,0,1
2408,52,Male,Clothing,Illinois,Summer,38,11,3.0,1,No,0,No,0,Credit Card,Express,Bi-Weekly,6,0.5,Medium Engagement,0.2145408163265306,Low Value,0,0
2409,23,Male,Footwear,Hawaii,Fall,55,44,4.2,1,No,0,No,0,Debit Card,Next Day Air,Every 3 Months,3,0.19999999999999998,Low Engagement,0.6575255102040816,High Value,0,1
2410,26,Male,Accessories,Washington,Spring,37,47,3.0,1,No,0,No,0,Cash,Store Pickup,Every 3 Months,3,0.19999999999999998,Low Engagement,0.5756377551020408,Mid Value,0,0
2411,48,Male,Footwear,Wisconsin,Summer,43,46,3.7,1,No,0,No,0,PayPal,Free Shipping,Monthly,4,0.3,Low Engagement,0.6029336734693878,High Value,0,0
2412,49,Male,Clothing,Virginia,Summer,96,35,2.7,1,No,0,No,0,Cash,Free Shipping,Every 3 Months,3,0.19999999999999998,Low Engagement,0.8219387755102041,High Value,0,0
2413,53,Male,Outerwear,Oregon,Winter,51,8,4.3,1,No,0,No,0,Bank Transfer,2-Day Shipping,Bi-Weekly,6,0.5,Medium Engagement,0.26517857142857143,Low Value,0,1
2414,69,Male,Clothing,Pennsylvania,Fall,95,30,2.7,1,No,0,No,0,Bank Transfer,2-Day Shipping,Weekly,7,0.6,Medium Engagement,0.7646683673469388,High Value,0,0
2415,26,Male,Clothing,Virginia,Summer,26,14,3.7,1,No,0,No,0,Credit Card,Next Day Air,Bi-Weekly,6,0.5,Medium Engagement,0.1701530612244898,Low Value,0,0
2416,21,Male,Outerwear,Hawaii,Fall,34,30,4.3,1,No,0,No,0,Bank Transfer,Standard,Weekly,7,0.6,Medium Engagement,0.3834183673469388,Low Value,0,1
2417,59,Male,Footwear,Nebraska,Summer,83,26,4.0,1,No,0,No,0,Credit Card,Next Day Air,Every 3 Months,3,0.19999999999999998,Low Engagement,0.6488520408163265,High Value,0,1
2418,21,Male,Accessories,Alaska,Fall,24,32,3.3,1,No,0,No,0,Venmo,Standard,Fortnightly,5,0.39999999999999997,Medium Engagement,0.34132653061224494,Low Value,0,0
2419,22,Male,Clothing,Michigan,Fall,69,47,4.0,1,No,0,No,0,Cash,Next Day Air,Every 3 Months,3,0.19999999999999998,Low Engagement,0.7756377551020408,High Value,0,1
2420,26,Male,Clothing,North Carolina,Fall,40,11,2.7,1,No,0,No,0,Credit Card,Next Day Air,Every 3 Months,3,0.19999999999999998,Low Engagement,0.22704081632653061,Low Value,0,0
2421,41,Male,Outerwear,North Carolina,Winter,87,28,4.2,1,No,0,No,0,PayPal,Free Shipping,Annually,1,0.0,Low Engagement,0.6942602040816326,High Value,0,1
2422,37,Male,Footwear,Minnesota,Spring,46,2,4.6,1,No,0,No,0,Debit Card,Standard,Every 3 Months,3,0.19999999999999998,Low Engagement,0.17270408163265308,Low Value,0,1
2423,30,Male,Accessories,Georgia,Winter,82,45,4.8,1,No,0,No,0,Credit Card,Store Pickup,Weekly,7,0.6,Medium Engagement,0.8364795918367347,High Value,0,1
2424,49,Male,Accessories,West Virginia,Summer,81,7,2.8,1,No,0,No,0,Credit Card,Free Shipping,Every 3 Months,3,0.19999999999999998,Low Engagement,0.44247448979591836,Mid Value,0,0
2425,49,Male,Accessories,Delaware,Winter,57,28,4.5,1,No,0,No,0,Bank Transfer,Next Day Air,Bi-Weekly,6,0.5,Medium Engagement,0.5067602040816326,Mid Value,0,1
2426,58,Male,Footwear,North Dakota,Summer,49,34,3.0,1,No,0,No,0,Bank Transfer,2-Day Shipping,Quarterly,3,0.19999999999999998,Low Engagement,0.517984693877551,Mid Value,0,0
2427,70,Male,Outerwear,Florida,Fall,42,26,4.6,1,No,0,No,0,Debit Card,Free Shipping,Every 3 Months,3,0.19999999999999998,Low Engagement,0.39260204081632655,Low Value,0,1
2428,27,Male,Outerwear,Oregon,Spring,26,45,3.3,1,No,0,No,0,Cash,Standard,Quarterly,3,0.19999999999999998,Low Engagement,0.48647959183673467,Mid Value,0,0
2429,65,Male,Clothing,Idaho,Spring,38,34,4.4,1,No,0,No,0,Debit Card,Next Day Air,Annually,1,0.0,Low Engagement,0.449234693877551,Mid Value,0,1
2430,57,Male,Footwear,Virginia,Summer,57,47,4.4,1,No,0,No,0,Credit Card,Standard,Fortnightly,5,0.39999999999999997,Medium Engagement,0.7006377551020408,High Value,0,1
2431,20,Male,Outerwear,North Dakota,Summer,100,42,4.3,1,No,0,No,0,Cash,Express,Quarterly,3,0.19999999999999998,Low Engagement,0.9183673469387755,High Value,0,1
2432,34,Male,Clothing,Alabama,Fall,73,27,3.4,1,No,0,No,0,Bank Transfer,Express,Every 3 Months,3,0.19999999999999998,Low Engagement,0.5965561224489796,High Value,0,0
2433,59,Male,Outerwear,Hawaii,Winter,66,43,2.8,1,No,0,No,0,Venmo,Store Pickup,Monthly,4,0.3,Low Engagement,0.7160714285714285,High Value,0,0
2434,54,Male,Clothing,Oregon,Spring,73,16,3.4,1,No,0,No,0,Cash,Standard,Bi-Weekly,6,0.5,Medium Engagement,0.4843112244897959,Mid Value,0,0
2435,36,Male,Accessories,Utah,Spring,45,40,5.0,1,No,0,No,0,Credit Card,Store Pickup,Monthly,4,0.3,Low Engagement,0.5542091836734694,Mid Value,0,1
2436,21,Male,Footwear,Hawaii,Fall,27,29,4.5,1,No,0,No,0,Cash,Free Shipping,Bi-Weekly,6,0.5,Medium Engagement,0.3294642857142857,Low Value,0,1
2437,52,Male,Clothing,Connecticut,Fall,24,38,2.7,1,No,0,No,0,Credit Card,Store Pickup,Quarterly,3,0.19999999999999998,Low Engagement,0.40255102040816326,Low Value,0,0
2438,43,Male,Footwear,Wyoming,Winter,59,34,3.4,1,No,0,No,0,Credit Card,Store Pickup,Weekly,7,0.6,Medium Engagement,0.580484693877551,Mid Value,0,0
2439,32,Male,Clothing,Delaware,Winter,20,30,3.4,1,No,0,No,0,Venmo,Express,Weekly,7,0.6,Medium Engagement,0.29591836734693877,Low Value,0,0
2440,55,Male,Accessories,Arkansas,Summer,44,45,2.8,1,No,0,No,0,Bank Transfer,Standard,Annually,1,0.0,Low Engagement,0.5989795918367347,High Value,0,0
2441,31,Male,Clothing,Indiana,Spring,90,47,4.7,1,No,0,No,0,Bank Transfer,Standard,Annually,1,0.0,Low Engagement,0.9068877551020409,High Value,0,1
2442,45,Male,Accessories,California,Fall,36,5,4.7,1,No,0,No,0,Credit Card,Free Shipping,Monthly,4,0.3,Low Engagement,0.14081632653061224,Low Value,0,1
2443,53,Male,Clothing,Wyoming,Winter,95,50,4.7,1,No,0,No,0,Debit Card,Free Shipping,Bi-Weekly,6,0.5,Medium Engagement,0.96875,High Value,0,1
2444,24,Male,Accessories,South Dakota,Spring,30,24,3.4,1,No,0,No,0,Bank Transfer,2-Day Shipping,Bi-Weekly,6,0.5,Medium Engagement,0.29719387755102045,Low Value,0,0
2445,47,Male,Accessories,West Virginia,Fall,65,15,3.7,1,No,0,No,0,Debit Card,Express,Bi-Weekly,6,0.5,Medium Engagement,0.42410714285714285,Mid Value,0,0
2446,63,Male,Accessories,Tennessee,Summer,96,50,4.1,1,No,0,No,0,Cash,Store Pickup,Weekly,7,0.6,Medium Engagement,0.975,High Value,0,1
2447,38,Male,Clothing,Alaska,Spring,65,7,2.9,1,No,0,No,0,Credit Card,2-Day Shipping,Monthly,4,0.3,Low Engagement,0.3424744897959184,Low Value,0,0
2448,59,Male,Clothing,South Dakota,Fall,47,10,3.2,1,No,0,No,0,Venmo,Store Pickup,Fortnightly,5,0.39999999999999997,Medium Engagement,0.26058673469387755,Low Value,0,0
2449,54,Male,Accessories,Tennessee,Fall,25,38,3.0,1,No,0,No,0,PayPal,Free Shipping,Bi-Weekly,6,0.5,Medium Engagement,0.40880102040816324,Mid Value,0,0
2450,26,Male,Outerwear,Alabama,Fall,56,31,4.1,1,No,0,No,0,Venmo,Express,Fortnightly,5,0.39999999999999997,Medium Engagement,0.5311224489795918,Mid Value,0,1
2451,68,Male,Clothing,North Carolina,Fall,76,7,4.5,1,No,0,No,0,Venmo,Standard,Quarterly,3,0.19999999999999998,Low Engagement,0.41122448979591836,Mid Value,0,1
2452,41,Male,Clothing,Oklahoma,Fall,60,27,3.4,1,No,0,No,0,Venmo,Store Pickup,Monthly,4,0.3,Low Engagement,0.5153061224489797,Mid Value,0,0
2453,68,Male,Clothing,New York,Winter,67,45,4.1,1,No,0,No,0,Bank Transfer,Express,Every 3 Months,3,0.19999999999999998,Low Engagement,0.7427295918367347,High Value,0,1
2454,21,Male,Clothing,Iowa,Spring,95,13,4.6,1,No,0,No,0,Cash,Store Pickup,Annually,1,0.0,Low Engagement,0.5911989795918368,High Value,0,1
2455,32,Male,Accessories,Alaska,Winter,72,33,4.6,1,No,0,No,0,Venmo,Express,Annually,1,0.0,Low Engagement,0.6515306122448979,High Value,0,1
2456,20,Male,Accessories,Alaska,Spring,98,25,3.4,1,No,0,No,0,Cash,Express,Every 3 Months,3,0.19999999999999998,Low Engagement,0.7323979591836735,High Value,0,0
2457,59,Male,Clothing,Nebraska,Winter,83,5,3.3,1,No,0,No,0,PayPal,2-Day Shipping,Monthly,4,0.3,Low Engagement,0.4345663265306122,Mid Value,0,0
2458,53,Male,Accessories,Delaware,Fall,37,23,3.6,1,No,0,No,0,Cash,2-Day Shipping,Quarterly,3,0.19999999999999998,Low Engagement,0.33073979591836733,Low Value,0,0
2459,66,Male,Clothing,Texas,Fall,85,17,4.6,1,No,0,No,0,Bank Transfer,Free Shipping,Weekly,7,0.6,Medium Engagement,0.5695153061224489,Mid Value,0,1
2460,47,Male,Clothing,Missouri,Fall,36,14,4.3,1,No,0,No,0,Cash,2-Day Shipping,Weekly,7,0.6,Medium Engagement,0.2326530612244898,Low Value,0,1
2461,58,Male,Clothing,Maine,Winter,36,28,4.0,1,No,0,No,0,Credit Card,Store Pickup,Annually,1,0.0,Low Engagement,0.3755102040816326,Low Value,0,1
2462,28,Male,Accessories,Pennsylvania,Summer,86,19,4.8,1,No,0,No,0,Credit Card,Next Day Air,Weekly,7,0.6,Medium Engagement,0.5961734693877551,High Value,0,1
2463,68,Male,Clothing,Missouri,Spring,99,31,4.3,1,No,0,No,0,Bank Transfer,Standard,Bi-Weekly,6,0.5,Medium Engagement,0.7998724489795919,High Value,0,1
2464,60,Male,Clothing,Mississippi,Summer,21,25,3.3,1,No,0,No,0,Cash,Standard,Bi-Weekly,6,0.5,Medium Engagement,0.25114795918367344,Low Value,0,0
2465,47,Male,Outerwear,Hawaii,Winter,84,4,2.8,1,No,0,No,0,Cash,Express,Bi-Weekly,6,0.5,Medium Engagement,0.4306122448979592,Mid Value,0,0
2466,18,Male,Footwear,Texas,Spring,63,20,4.4,1,No,0,No,0,Bank Transfer,Free Shipping,Weekly,7,0.6,Medium Engagement,0.46262755102040815,Mid Value,0,1
2467,32,Male,Clothing,South Dakota,Summer,84,37,3.7,1,No,0,No,0,Cash,Express,Annually,1,0.0,Low Engagement,0.7673469387755103,High Value,0,0
2468,27,Male,Clothing,New Jersey,Spring,72,28,3.6,1,No,0,No,0,Credit Card,Express,Annually,1,0.0,Low Engagement,0.6005102040816326,High Value,0,0
2469,65,Male,Clothing,Connecticut,Winter,21,6,3.7,1,No,0,No,0,Venmo,2-Day Shipping,Weekly,7,0.6,Medium Engagement,0.057270408163265306,Low Value,0,0
2470,68,Male,Footwear,Maryland,Fall,92,27,5.0,1,No,0,No,0,PayPal,Standard,Annually,1,0.0,Low Engagement,0.7153061224489796,High Value,0,1
2471,55,Male,Clothing,Arizona,Fall,72,29,2.7,1,No,0,No,0,Credit Card,Next Day Air,Fortnightly,5,0.39999999999999997,Medium Engagement,0.6107142857142858,High Value,0,0
2472,30,Male,Footwear,Oklahoma,Spring,83,1,4.3,1,No,0,No,0,Cash,Store Pickup,Annually,1,0.0,Low Engagement,0.39375,Low Value,0,1
2473,24,Male,Clothing,Utah,Summer,73,31,4.1,1,No,0,No,0,Credit Card,Standard,Annually,1,0.0,Low Engagement,0.6373724489795918,High Value,0,1
2474,57,Male,Clothing,Arkansas,Winter,98,28,2.6,1,No,0,No,0,Cash,Next Day Air,Quarterly,3,0.19999999999999998,Low Engagement,0.7630102040816327,High Value,0,0
2475,23,Male,Clothing,North Carolina,Fall,76,19,3.2,1,No,0,No,0,Bank Transfer,Store Pickup,Quarterly,3,0.19999999999999998,Low Engagement,0.5336734693877551,Mid Value,0,0
2476,69,Male,Clothing,California,Summer,43,36,3.5,1,No,0,No,0,Venmo,Next Day Air,Monthly,4,0.3,Low Engagement,0.5008928571428571,Mid Value,0,0
2477,60,Male,Accessories,Colorado,Summer,60,28,3.7,1,No,0,No,0,Cash,Next Day Air,Monthly,4,0.3,Low Engagement,0.5255102040816326,Mid Value,0,0
2478,25,Male,Accessories,California,Spring,40,29,3.8,1,No,0,No,0,PayPal,2-Day Shipping,Weekly,7,0.6,Medium Engagement,0.4107142857142857,Mid Value,0,0
2479,18,Male,Clothing,Vermont,Winter,93,9,4.8,1,No,0,No,0,Bank Transfer,2-Day Shipping,Every 3 Months,3,0.19999999999999998,Low Engagement,0.5378826530612245,Mid Value,0,1
2480,37,Male,Clothing,Kansas,Fall,98,26,4.2,1,No,0,No,0,Credit Card,Standard,Every 3 Months,3,0.19999999999999998,Low Engagement,0.7426020408163265,High Value,0,1
2481,61,Male,Clothing,Ohio,Summer,91,7,2.9,1,No,0,No,0,Credit Card,Next Day Air,Fortnightly,5,0.39999999999999997,Medium Engagement,0.5049744897959183,Mid Value,0,0
2482,41,Male,Accessories,New Jersey,Fall,92,35,2.9,1,No,0,No,0,Debit Card,Free Shipping,Weekly,7,0.6,Medium Engagement,0.7969387755102041,High Value,0,0
2483,69,Male,Accessories,Arizona,Winter,87,46,4.8,1,No,0,No,0,Credit Card,Next Day Air,Every 3 Months,3,0.19999999999999998,Low Engagement,0.8779336734693878,High Value,0,1
2484,32,Male,Clothing,Arizona,Fall,96,8,2.9,1,No,0,No,0,Debit Card,Standard,Monthly,4,0.3,Low Engagement,0.5464285714285714,Mid Value,0,0
2485,60,Male,Clothing,New Hampshire,Summer,97,50,4.8,1,No,0,No,0,Cash,2-Day Shipping,Every 3 Months,3,0.19999999999999998,Low Engagement,0.98125,High Value,0,1
2486,43,Male,Clothing,Louisiana,Spring,55,37,4.6,1,No,0,No,0,Bank Transfer,2-Day Shipping,Annually,1,0.0,Low Engagement,0.5860969387755102,Mid Value,0,1
2487,61,Male,Clothing,Texas,Spring,58,6,4.4,1,No,0,No,0,Credit Card,Store Pickup,Fortnightly,5,0.39999999999999997,Medium Engagement,0.2885204081632653,Low Value,0,1
2488,57,Male,Footwear,Montana,Spring,21,16,3.0,1,No,0,No,0,PayPal,Next Day Air,Bi-Weekly,6,0.5,Medium Engagement,0.15931122448979593,Low Value,0,0
2489,56,Male,Accessories,New Hampshire,Summer,82,30,4.4,1,No,0,No,0,PayPal,Express,Monthly,4,0.3,Low Engagement,0.6834183673469387,High Value,0,1
2490,66,Male,Outerwear,South Dakota,Winter,34,50,3.9,1,No,0,No,0,Venmo,Express,Quarterly,3,0.19999999999999998,Low Engagement,0.5875,Mid Value,0,0
2491,52,Male,Clothing,Montana,Spring,78,5,4.0,1,No,0,No,0,Cash,Free Shipping,Every 3 Months,3,0.19999999999999998,Low Engagement,0.4033163265306122,Low Value,0,1
2492,63,Male,Accessories,North Carolina,Spring,47,15,2.5,1,No,0,No,0,Bank Transfer,Express,Monthly,4,0.3,Low Engagement,0.31160714285714286,Low Value,0,0
2493,50,Male,Accessories,South Dakota,Summer,96,34,4.1,1,No,0,No,0,Bank Transfer,Next Day Air,Bi-Weekly,6,0.5,Medium Engagement,0.8117346938775509,High Value,0,1
2494,21,Male,Clothing,Maine,Fall,23,6,4.8,1,No,0,No,0,Venmo,2-Day Shipping,Every 3 Months,3,0.19999999999999998,Low Engagement,0.06977040816326531,Low Value,0,1
2495,42,Male,Footwear,Oklahoma,Winter,27,26,2.6,1,No,0,No,0,Debit Card,Store Pickup,Annually,1,0.0,Low Engagement,0.29885204081632655,Low Value,0,0
2496,40,Male,Accessories,Nebraska,Spring,37,34,3.1,1,No,0,No,0,Credit Card,Free Shipping,Every 3 Months,3,0.19999999999999998,Low Engagement,0.442984693877551,Mid Value,0,0
2497,67,Male,Accessories,Illinois,Summer,79,37,3.2,1,No,0,No,0,Credit Card,Store Pickup,Weekly,7,0.6,Medium Engagement,0.7360969387755103,High Value,0,0
2498,35,Male,Accessories,Colorado,Summer,40,28,4.2,1,No,0,No,0,Bank Transfer,Standard,Annually,1,0.0,Low Engagement,0.4005102040816326,Low Value,0,1
2499,18,Male,Outerwear,Massachusetts,Fall,39,38,2.6,1,No,0,No,0,Cash,Next Day Air,Fortnightly,5,0.39999999999999997,Medium Engagement,0.49630102040816326,Mid Value,0,0
2500,52,Male,Clothing,Louisiana,Summer,73,2,3.1,1,No,0,No,0,Cash,Next Day Air,Quarterly,3,0.19999999999999998,Low Engagement,0.34145408163265306,Low Value,0,0
2501,59,Male,Accessories,Massachusetts,Fall,84,32,2.9,1,No,0,No,0,Cash,Store Pickup,Bi-Weekly,6,0.5,Medium Engagement,0.7163265306122449,High Value,0,0
2502,49,Male,Clothing,West Virginia,Fall,94,30,4.6,1,No,0,No,0,Venmo,Free Shipping,Bi-Weekly,6,0.5,Medium Engagement,0.7584183673469388,High Value,0,1
2503,46,Male,Clothing,Idaho,Spring,47,17,4.1,1,No,0,No,0,PayPal,Standard,Every 3 Months,3,0.19999999999999998,Low Engagement,0.332015306122449,Low Value,0,1
2504,69,Male,Footwear,Ohio,Summer,77,5,2.5,1,No,0,No,0,Debit Card,Store Pickup,Bi-Weekly,6,0.5,Medium Engagement,0.39706632653061225,Low Value,0,0
2505,56,Male,Clothing,Rhode Island,Winter,94,31,4.0,1,No,0,No,0,Cash,Store Pickup,Bi-Weekly,6,0.5,Medium Engagement,0.7686224489795919,High Value,0,1
